,distance,perc,amenity
132,0.3461,0.05310600997777536,medical_clinic
133,0.3467,0.053440156660398176,medical_clinic
134,0.3468,0.05388309528620052,medical_clinic
135,0.3501,0.05480782680322646,medical_clinic
136,0.3508,0.05511866092659652,medical_clinic
137,0.3512,0.05555382869931461,medical_clinic
138,0.3522,0.055965683912779944,medical_clinic
139,0.3523,0.056206580358391746,medical_clinic
140,0.3531,0.05678162348662636,medical_clinic
141,0.3535,0.05706914505074367,medical_clinic
142,0.3559,0.05728672893710272,medical_clinic
143,0.3564,0.057675271591315296,medical_clinic
144,0.3588,0.05807158509861213,medical_clinic
145,0.359,0.058794274435447526,medical_clinic
146,0.3594,0.05908179599956483,medical_clinic
147,0.3595,0.05938485926985065,medical_clinic
148,0.36269999999999997,0.059734547658641966,medical_clinic
149,0.36369999999999997,0.06025519481528682,medical_clinic
150,0.36419999999999997,0.061125530360723,medical_clinic
151,0.365,0.06152961472110408,medical_clinic
152,0.36510000000000004,0.061964782493822174,medical_clinic
153,0.36619999999999997,0.062431033678877264,medical_clinic
154,0.369,0.06271078438991032,medical_clinic
155,0.3695,0.06346455713908272,medical_clinic
156,0.3697,0.06379093296862129,medical_clinic
157,0.37160000000000004,0.06421832988825513,medical_clinic
158,0.3718,0.06463018510172047,medical_clinic
159,0.3727,0.06494101922509053,medical_clinic
160,0.3733,0.06515860311144958,medical_clinic
161,0.37389999999999995,0.06569479197426294,medical_clinic
162,0.37489999999999996,0.06617658486548653,medical_clinic
163,0.37560000000000004,0.06663506519745738,medical_clinic
164,0.3763,0.06696144102699594,medical_clinic
165,0.3785,0.06739660879971403,medical_clinic
166,0.37989999999999996,0.0682514026389817,medical_clinic
167,0.38,0.0687176538240368,medical_clinic
168,0.3815,0.06923830098068166,medical_clinic
169,0.382,0.0694558848670407,medical_clinic
170,0.38230000000000003,0.06992990690518006,medical_clinic
171,0.38289999999999996,0.07020188676312886,medical_clinic
172,0.3861,0.07065259624201545,medical_clinic
173,0.3865,0.07096343036538551,medical_clinic
174,0.3866,0.07132088960726109,medical_clinic
175,0.3881,0.07179491164540043,medical_clinic
176,0.3882,0.07233887136129805,medical_clinic
177,0.389,0.0728595185179429,medical_clinic
178,0.3892,0.07324806117215547,medical_clinic
179,0.391,0.0735822078547783,medical_clinic
180,0.3912,0.07394743794973813,medical_clinic
181,0.3915,0.07426604292619243,medical_clinic
182,0.3916,0.0745457936372255,medical_clinic
183,0.3917,0.07505089908770185,medical_clinic
184,0.392,0.07554823368509395,medical_clinic
185,0.39239999999999997,0.07599117231089629,medical_clinic
186,0.3959,0.07634863155277187,medical_clinic
187,0.3962,0.07664392396997342,medical_clinic
188,0.398,0.07714125856736552,medical_clinic
189,0.3992,0.07743655098456709,medical_clinic
190,0.3996,0.07791057302270643,medical_clinic
191,0.4017,0.07822140714607649,medical_clinic
192,0.4022,0.07869542918421585,medical_clinic
193,0.4024,0.07915390951618669,medical_clinic
194,0.403,0.07971341093825281,medical_clinic
195,0.4034,0.08003201591470711,medical_clinic
196,0.4037,0.08052157965901496,medical_clinic
197,0.4039,0.08094120572556456,medical_clinic
198,0.4043,0.08129866496744012,medical_clinic
199,0.4046,0.0816872076216527,medical_clinic
200,0.4058,0.08196695833268576,medical_clinic
201,0.4064,0.08223116733755031,medical_clinic
202,0.4069,0.08279843961270068,medical_clinic
203,0.4073,0.08312481544223925,medical_clinic
204,0.4077,0.08340456615327231,medical_clinic
205,0.4081,0.08398738013459117,medical_clinic
206,0.409,0.0843681519357195,medical_clinic
207,0.4113,0.08465567349983681,medical_clinic
208,0.4118,0.08495096591703838,medical_clinic
209,0.4123,0.08530842515891394,medical_clinic
210,0.4142,0.08578244719705329,medical_clinic
211,0.4147,0.08606219790808635,medical_clinic
212,0.4154,0.08662947018323672,medical_clinic
213,0.4159,0.0872589092830611,medical_clinic
214,0.4165,0.08773293132120044,medical_clinic
215,0.4169,0.08794274435447523,medical_clinic
216,0.417,0.08835459956794056,medical_clinic
217,0.4183,0.08881307989991141,medical_clinic
218,0.4186,0.08920939340720824,medical_clinic
219,0.4193,0.0894891441182413,medical_clinic
220,0.4203,0.08999424956871765,medical_clinic
221,0.42119999999999996,0.09039833392909874,medical_clinic
222,0.4219,0.09081018914256407,medical_clinic
223,0.4229,0.09121427350294516,medical_clinic
224,0.42319999999999997,0.09177377492501126,medical_clinic
225,0.425,0.09208460904838132,medical_clinic
226,0.42510000000000003,0.09244983914334115,medical_clinic
227,0.4254,0.09286946520989074,medical_clinic
228,0.427,0.09322692445176632,medical_clinic
229,0.429,0.09356884198747338,medical_clinic
230,0.43,0.0939340720824332,medical_clinic
231,0.4305,0.09437701070823555,medical_clinic
232,0.43139999999999995,0.09490542871796466,medical_clinic
233,0.43210000000000004,0.09531728393142999,medical_clinic
234,0.4328,0.09567474317330557,medical_clinic
235,0.4333,0.09569028487947406,medical_clinic
236,0.4342,0.09601666070901263,medical_clinic
237,0.43460000000000004,0.09644405762864647,medical_clinic
238,0.4383,0.09668495407425827,medical_clinic
239,0.43839999999999996,0.09712012184697637,medical_clinic
240,0.4385,0.09740764341109368,medical_clinic
241,0.43910000000000005,0.09808370762942356,medical_clinic
242,0.43939999999999996,0.09840231260587787,medical_clinic
243,0.4395,0.09930373156365106,medical_clinic
244,0.44039999999999996,0.1000341917535707,medical_clinic
245,0.44210000000000005,0.10045381782012029,medical_clinic
246,0.44239999999999996,0.10105217350760766,medical_clinic
247,0.4428,0.10133192421864072,medical_clinic
248,0.44310000000000005,0.10179040455061157,medical_clinic
249,0.4445,0.10226442658875091,medical_clinic
250,0.44539999999999996,0.1032124706650296,medical_clinic
251,0.4461,0.10362432587849495,medical_clinic
252,0.4466,0.10398178512037051,medical_clinic
253,0.4476,0.1044169528930886,medical_clinic
254,0.4486,0.1049142874904807,medical_clinic
255,0.44939999999999997,0.10549710147179957,medical_clinic
256,0.45,0.1058467898605909,medical_clinic
257,0.45239999999999997,0.10633635360489875,medical_clinic
258,0.4542,0.10688808417388061,medical_clinic
259,0.4556,0.10727662682809319,medical_clinic
260,0.45589999999999997,0.10761854436380026,medical_clinic
261,0.4584,0.1080770246957711,medical_clinic
262,0.4597,0.10846556734998368,medical_clinic
263,0.4599,0.10900175621279704,medical_clinic
264,0.4604,0.10975552896196944,medical_clinic
265,0.4611,0.11005859223225525,medical_clinic
266,0.4616,0.11050930171114184,medical_clinic
267,0.4618,0.11085899009993318,medical_clinic
268,0.4621,0.11134078299115677,medical_clinic
269,0.4626,0.1117370964984536,medical_clinic
270,0.463,0.11220334768350869,medical_clinic
271,0.4635,0.11280170337099607,medical_clinic
272,0.4645,0.11336897564614644,medical_clinic
273,0.4649,0.11409166498298183,medical_clinic
274,0.4654,0.11462008299271094,medical_clinic
275,0.4661,0.11550596024431561,medical_clinic
276,0.4663,0.11600329484170772,medical_clinic
277,0.4682,0.11648508773293133,medical_clinic
278,0.4687,0.11672598417854312,medical_clinic
279,0.4691,0.1171300685389242,medical_clinic
280,0.4694,0.1175963197239793,medical_clinic
281,0.4706,0.1181091960275399,medical_clinic
282,0.4714,0.11852105124100523,medical_clinic
283,0.4715,0.1190416983976501,medical_clinic
284,0.4718,0.11946909531728393,medical_clinic
285,0.4722,0.12013738868252957,medical_clinic
286,0.4723,0.12045599365898388,medical_clinic
287,0.4732,0.12072020266384843,medical_clinic
288,0.4736,0.12123307896740904,medical_clinic
289,0.4738,0.12169933015246413,medical_clinic
290,0.4741,0.12208787280667671,medical_clinic
291,0.4747,0.1224919571670578,medical_clinic
292,0.4756,0.12281056214351212,medical_clinic
293,0.4759,0.12327681332856721,medical_clinic
294,0.4765,0.12367312683586404,medical_clinic
295,0.4767,0.12412383631475063,medical_clinic
296,0.4784,0.12460562920597423,medical_clinic
297,0.4786,0.12527392257121986,medical_clinic
298,0.4789,0.1256702360785167,medical_clinic
299,0.479,0.12608209129198203,medical_clinic
300,0.4802,0.12637738370918358,medical_clinic
301,0.4803,0.12669598868563792,medical_clinic
302,0.4813,0.12708453133985048,medical_clinic
303,0.4815,0.12767511617425362,medical_clinic
304,0.4818,0.1280481171222977,medical_clinic
305,0.48319999999999996,0.12869309792829056,medical_clinic
306,0.4839,0.12908164058250315,medical_clinic
307,0.48519999999999996,0.12998305954027634,medical_clinic
308,0.4855,0.13050370669692118,medical_clinic
309,0.4865,0.13081454082029126,medical_clinic
310,0.487,0.13117200006216684,medical_clinic
311,0.4875,0.1317392723373172,medical_clinic
312,0.4894,0.13218221096311952,medical_clinic
313,0.48969999999999997,0.13257075361733212,medical_clinic
314,0.49060000000000004,0.13292044200612343,medical_clinic
315,0.4909,0.13322350527640925,medical_clinic
316,0.49119999999999997,0.13373638157996984,medical_clinic
317,0.4915,0.13405498655642417,medical_clinic
318,0.4924,0.134451300063721,medical_clinic
319,0.49269999999999997,0.13485538442410208,medical_clinic
320,0.4933,0.1351739894005564,medical_clinic
321,0.49339999999999995,0.13545374011158945,medical_clinic
322,0.494,0.13606763750524534,medical_clinic
323,0.4953,0.1364561801594579,medical_clinic
324,0.4957,0.13682141025441774,medical_clinic
325,0.497,0.13712447352470356,medical_clinic
326,0.4983,0.13745862020732635,medical_clinic
327,0.4985,0.13783162115537043,medical_clinic
328,0.49860000000000004,0.13816576783799325,medical_clinic
329,0.49989999999999996,0.13854653963912159,medical_clinic
330,0.5011,0.1388185194970704,medical_clinic
331,0.5017,0.13908272850193495,medical_clinic
332,0.5018,0.13940133347838926,medical_clinic
333,0.503,0.13976656357334907,medical_clinic
334,0.5032,0.14015510622756167,medical_clinic
335,0.5044,0.14054364888177423,medical_clinic
336,0.5046,0.14097881665449233,medical_clinic
337,0.5047,0.14136735930870492,medical_clinic
338,0.5063,0.14174813110983323,medical_clinic
339,0.5064,0.14209781949862457,medical_clinic
340,0.5072,0.14303032186873474,medical_clinic
341,0.5082,0.1433411559921048,medical_clinic
342,0.5089,0.1441104704474457,medical_clinic
343,0.5091,0.14447570054240555,medical_clinic
344,0.5092,0.14488755575587087,medical_clinic
345,0.5108,0.14522947329157795,medical_clinic
346,0.511,0.14553253656186377,medical_clinic
347,0.5126000000000001,0.14590553750990784,medical_clinic
348,0.5137,0.14632516357645742,medical_clinic
349,0.5145,0.14660491428749048,medical_clinic
350,0.5161,0.14684581073310227,medical_clinic
351,0.5164,0.1474830206860109,medical_clinic
352,0.5165,0.14778608395629672,medical_clinic
353,0.5167,0.1480269804019085,medical_clinic
354,0.5171,0.14830673111294157,medical_clinic
355,0.5173,0.1488506908288392,medical_clinic
356,0.5174,0.14913044153987226,medical_clinic
357,0.5176000000000001,0.14956560931259033,medical_clinic
358,0.518,0.1500085479383927,medical_clinic
359,0.5185,0.15029606950250998,medical_clinic
360,0.5187999999999999,0.15083225836532335,medical_clinic
361,0.5207,0.1511741759010304,medical_clinic
362,0.522,0.15157048940832724,medical_clinic
363,0.5231,0.15199011547487684,medical_clinic
364,0.5247999999999999,0.15248745007226894,medical_clinic
365,0.5256000000000001,0.1528759927264815,medical_clinic
366,0.5257999999999999,0.15331893135228386,medical_clinic
367,0.5264,0.15367639059415944,medical_clinic
368,0.5267999999999999,0.15415818348538302,medical_clinic
369,0.5272,0.1547254557605334,medical_clinic
370,0.5287000000000001,0.1550285190308192,medical_clinic
371,0.5297000000000001,0.1554326033912003,medical_clinic
372,0.53,0.15595325054784515,medical_clinic
373,0.5307000000000001,0.15632625149588922,medical_clinic
374,0.5315,0.1572587538659994,medical_clinic
375,0.532,0.1577250050510545,medical_clinic
376,0.5323,0.1581135477052671,medical_clinic
377,0.5334,0.15955892637893787,medical_clinic
378,0.5373,0.16006403182941423,medical_clinic
379,0.5386,0.16129182661672598,medical_clinic
380,0.5401,0.16174253609561257,medical_clinic
381,0.5402,0.1620300576597299,medical_clinic
382,0.5411,0.16248076713861648,medical_clinic
383,0.5414,0.16280714296815504,medical_clinic
384,0.5428999999999999,0.16301695600142985,medical_clinic
385,0.5433,0.16338995694947392,medical_clinic
386,0.5444,0.163794041309855,medical_clinic
387,0.5451,0.1641126462863093,medical_clinic
388,0.5465,0.16434577187883687,medical_clinic
389,0.5467000000000001,0.16488973159473447,medical_clinic
390,0.5473,0.16537929533904233,medical_clinic
391,0.5474,0.16568235860932815,medical_clinic
392,0.5475,0.16619523491288873,medical_clinic
393,0.548,0.1665371524485958,medical_clinic
394,0.5484,0.16696454936822963,medical_clinic
395,0.5498999999999999,0.167407487994032,medical_clinic
396,0.5502,0.16782711406058157,medical_clinic
397,0.5504,0.1681612607432044,medical_clinic
398,0.5507000000000001,0.1685109491319957,medical_clinic
399,0.5511,0.1688684083738713,medical_clinic
400,0.5522,0.1694279097959374,medical_clinic
401,0.5525,0.1697775981847287,medical_clinic
402,0.553,0.17014282827968855,medical_clinic
403,0.5531,0.17060907946474363,medical_clinic
404,0.5537000000000001,0.17095099700045072,medical_clinic
405,0.554,0.17144056074475855,medical_clinic
406,0.5542,0.17173585316196013,medical_clinic
407,0.5544,0.17201560387299317,medical_clinic
408,0.5545,0.17246631335187976,medical_clinic
409,0.5548,0.17282377259375534,medical_clinic
410,0.5555,0.17327448207264193,medical_clinic
411,0.5558,0.17378735837620254,medical_clinic
412,0.5562,0.17413704676499386,medical_clinic
413,0.5565,0.17442456832911116,medical_clinic
414,0.5568,0.1749685280450088,medical_clinic
415,0.5569,0.1752871330214631,medical_clinic
416,0.5581,0.17570675908801267,medical_clinic
417,0.5586,0.1766159488988701,medical_clinic
418,0.5588,0.17710551264317798,medical_clinic
419,0.5596,0.1775950763874858,medical_clinic
420,0.5598,0.17808464013179368,medical_clinic
421,0.5611,0.17853534961068027,medical_clinic
422,0.5614,0.17911816359199914,medical_clinic
423,0.5631,0.17940568515611643,medical_clinic
424,0.5632999999999999,0.17957664392396996,medical_clinic
425,0.564,0.1798952489004243,medical_clinic
426,0.5646,0.18023716643613136,medical_clinic
427,0.5652999999999999,0.1808044387112817,medical_clinic
428,0.5659,0.18106864771614628,medical_clinic
429,0.5667000000000001,0.18142610695802186,medical_clinic
430,0.5678,0.18179133705298167,medical_clinic
431,0.5679,0.18219542141336276,medical_clinic
432,0.5684,0.1826694434515021,medical_clinic
433,0.5697000000000001,0.18320563231431547,medical_clinic
434,0.5698,0.18348538302534853,medical_clinic
435,0.57,0.18392832165115086,medical_clinic
436,0.5706,0.18439457283620597,medical_clinic
437,0.571,0.18503178278911458,medical_clinic
438,0.5716,0.1853503877655689,medical_clinic
439,0.5719,0.1858010972444555,medical_clinic
440,0.5732,0.1862518067233421,medical_clinic
441,0.574,0.18671028705531292,medical_clinic
442,0.5742,0.18721539250578928,medical_clinic
443,0.5744,0.18751068492299083,medical_clinic
444,0.5746,0.18794585269570893,medical_clinic
445,0.5749,0.18823337425982625,medical_clinic
446,0.5758,0.18869962544488134,medical_clinic
447,0.5775,0.18903377212750416,medical_clinic
448,0.578,0.18939123136937974,medical_clinic
449,0.5782,0.1898263991420978,medical_clinic
450,0.5785,0.19016054582472064,medical_clinic
451,0.5795,0.1905490884789332,medical_clinic
452,0.5796,0.19099202710473556,medical_clinic
453,0.58,0.1914349657305379,medical_clinic
454,0.5804,0.191901216915593,medical_clinic
455,0.5814,0.19240632236606936,medical_clinic
456,0.5821000000000001,0.19368851312497085,medical_clinic
457,0.5829,0.19416253516311022,medical_clinic
458,0.5841000000000001,0.19466764061358657,medical_clinic
459,0.5842999999999999,0.1953670173911692,medical_clinic
460,0.5859,0.19594206051940383,medical_clinic
461,0.5864,0.1963461448797849,medical_clinic
462,0.587,0.1968901045956825,medical_clinic
463,0.5872,0.1972941889560636,medical_clinic
464,0.5877,0.1976594190510234,medical_clinic
465,0.588,0.19807127426448876,medical_clinic
466,0.5892000000000001,0.19838987924094306,medical_clinic
467,0.5893999999999999,0.19874733848281864,medical_clinic
468,0.5905,0.19926021478637926,medical_clinic
469,0.592,0.19994404985779338,medical_clinic
470,0.5938,0.20039475933667997,medical_clinic
471,0.5939,0.20079884369706105,medical_clinic
472,0.5948,0.20106305270192562,medical_clinic
473,0.5961000000000001,0.20149822047464372,medical_clinic
474,0.5967,0.20172357521408701,medical_clinic
475,0.5969,0.20206549274979407,medical_clinic
476,0.5977,0.20246957711017516,medical_clinic
477,0.5981000000000001,0.202896974029809,medical_clinic
478,0.5982000000000001,0.2034409337457066,medical_clinic
479,0.5987,0.2040859145516995,medical_clinic
480,0.5992000000000001,0.20439674867506955,medical_clinic
481,0.5999,0.20477752047619788,medical_clinic
482,0.6003,0.20507281289339943,medical_clinic
483,0.6012000000000001,0.20540695957602226,medical_clinic
484,0.6018,0.20571002284630807,medical_clinic
485,0.603,0.20625398256220567,medical_clinic
486,0.6041,0.20664252521641827,medical_clinic
487,0.6062000000000001,0.20723311005082137,medical_clinic
488,0.6073,0.20771490294204498,medical_clinic
489,0.6079,0.20814229986167881,medical_clinic
490,0.608,0.20853861336897564,medical_clinic
491,0.6081,0.20901263540711498,medical_clinic
492,0.6091,0.20941671976749607,medical_clinic
493,0.6102000000000001,0.21010832569199447,medical_clinic
494,0.6103999999999999,0.21046578493387005,medical_clinic
495,0.6113999999999999,0.21072222308565033,medical_clinic
496,0.6117,0.21114962000528417,medical_clinic
497,0.6121,0.21142159986323297,medical_clinic
498,0.6122000000000001,0.2118723093421196,medical_clinic
499,0.6129,0.21248620673577545,medical_clinic
500,0.6132000000000001,0.2127659574468085,medical_clinic
501,0.6133,0.21325552119111635,medical_clinic
502,0.6134,0.21358966787373918,medical_clinic
503,0.6146,0.21434344062291158,medical_clinic
504,0.6147999999999999,0.21484077522030368,medical_clinic
505,0.6149,0.21520600531526352,medical_clinic
506,0.6152000000000001,0.21554792285097057,medical_clinic
507,0.6154,0.21599863232985717,medical_clinic
508,0.6167,0.21696221811230437,medical_clinic
509,0.6169,0.21731967735417995,medical_clinic
510,0.6173,0.217568344652876,medical_clinic
511,0.6179,0.21792580389475158,medical_clinic
512,0.6183,0.2185785555538287,medical_clinic
513,0.6187,0.2194100368338436,medical_clinic
514,0.62,0.21987628801889872,medical_clinic
515,0.6201,0.22042024773479632,medical_clinic
516,0.6213,0.22076993612358764,medical_clinic
517,0.6225,0.22108077024695771,medical_clinic
518,0.6227999999999999,0.22184231384921438,medical_clinic
519,0.6237999999999999,0.22216868967875295,medical_clinic
520,0.6239,0.22268156598231353,medical_clinic
521,0.6246,0.22307010863652613,medical_clinic
522,0.6255,0.2235052764092442,medical_clinic
523,0.6263,0.22383165223878276,medical_clinic
524,0.6269,0.22427459086458512,medical_clinic
525,0.627,0.22468644607805044,medical_clinic
526,0.6277999999999999,0.22505167617301028,medical_clinic
527,0.6281,0.2253547394432961,medical_clinic
528,0.6282000000000001,0.22575105295059292,medical_clinic
529,0.6296,0.22603857451471024,medical_clinic
530,0.6301,0.22683897238238815,medical_clinic
531,0.6307,0.22739847380445424,medical_clinic
532,0.6311,0.22804345461044714,medical_clinic
533,0.6312000000000001,0.22840868470540696,medical_clinic
534,0.6327999999999999,0.2287894565065353,medical_clinic
535,0.6332000000000001,0.2292246242792534,medical_clinic
536,0.6334,0.22956654181496045,medical_clinic
537,0.6336,0.2302814602987116,medical_clinic
538,0.6337999999999999,0.23060783612825017,medical_clinic
539,0.6346,0.23087981598619897,medical_clinic
540,0.6347,0.23119065010956902,medical_clinic
541,0.6355,0.23156365105761312,medical_clinic
542,0.6362000000000001,0.23205321480192095,medical_clinic
543,0.6371,0.23216200674510049,medical_clinic
544,0.6381,0.23306342570287367,medical_clinic
545,0.6397999999999999,0.23359184371260278,medical_clinic
546,0.64,0.2340036989260681,medical_clinic
547,0.6414,0.23436892902102793,medical_clinic
548,0.6425,0.234710846556735,medical_clinic
549,0.6427999999999999,0.23508384750477906,medical_clinic
550,0.6429,0.23572882831077197,medical_clinic
551,0.6439,0.23621062120199557,medical_clinic
552,0.6469,0.2364437467945231,medical_clinic
553,0.6476000000000001,0.23678566433023018,medical_clinic
554,0.6487999999999999,0.23732962404612779,medical_clinic
555,0.6497999999999999,0.2380833967953002,medical_clinic
556,0.6515,0.2384020017717545,medical_clinic
557,0.6518999999999999,0.23875169016054582,medical_clinic
558,0.6522,0.23908583684316864,medical_clinic
559,0.6523,0.23952100461588674,medical_clinic
560,0.6527000000000001,0.2400727351848686,medical_clinic
561,0.6528999999999999,0.24041465272057566,medical_clinic
562,0.6532,0.24081096622787249,medical_clinic
563,0.6534,0.24108294608582131,medical_clinic
564,0.6537000000000001,0.24173569774489845,medical_clinic
565,0.6538999999999999,0.24217863637070078,medical_clinic
566,0.654,0.2425594081718291,medical_clinic
567,0.6551,0.24294017997295744,medical_clinic
568,0.6558999999999999,0.24325878494941175,medical_clinic
569,0.6566000000000001,0.2436861818690456,medical_clinic
570,0.6571,0.24406695367017392,medical_clinic
571,0.6577000000000001,0.24450989229597625,medical_clinic
572,0.6584,0.2448751223909361,medical_clinic
573,0.6587999999999999,0.24511601883654788,medical_clinic
574,0.6592,0.24565997855244548,medical_clinic
575,0.6607000000000001,0.24616508400292184,medical_clinic
576,0.6614,0.2463826678892809,medical_clinic
577,0.6618999999999999,0.24677121054349346,medical_clinic
578,0.662,0.2471675240507903,medical_clinic
579,0.6624,0.24767262950126664,medical_clinic
580,0.6625,0.24809225556781622,medical_clinic
581,0.6626000000000001,0.24847302736894455,medical_clinic
582,0.6627000000000001,0.2487916323453989,medical_clinic
583,0.6644,0.24928896694279098,medical_clinic
584,0.6648999999999999,0.2496852804500878,medical_clinic
